
##################################################################################

Running Run workload try 1

[OVERALL], RunTime(ms), 169
[OVERALL], Throughput(ops/sec), 5917.15976331361
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[READ], Operations, 522
[READ], AverageLatency(us), 103.95019157088123
[READ], MinLatency(us), 64
[READ], MaxLatency(us), 2783
[READ], 95thPercentileLatency(us), 124
[READ], 99thPercentileLatency(us), 149
[READ], Return=OK, 522
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 335.0
[CLEANUP], MinLatency(us), 335
[CLEANUP], MaxLatency(us), 335
[CLEANUP], 95thPercentileLatency(us), 335
[CLEANUP], 99thPercentileLatency(us), 335
[UPDATE], Operations, 478
[UPDATE], AverageLatency(us), 152.43514644351464
[UPDATE], MinLatency(us), 98
[UPDATE], MaxLatency(us), 6171
[UPDATE], 95thPercentileLatency(us), 171
[UPDATE], 99thPercentileLatency(us), 191
[UPDATE], Return=OK, 478

##################################################################################

Running Run workload try 2

[OVERALL], RunTime(ms), 154
[OVERALL], Throughput(ops/sec), 6493.506493506494
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[READ], Operations, 494
[READ], AverageLatency(us), 98.14777327935222
[READ], MinLatency(us), 59
[READ], MaxLatency(us), 3143
[READ], 95thPercentileLatency(us), 126
[READ], 99thPercentileLatency(us), 162
[READ], Return=OK, 494
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 348.0
[CLEANUP], MinLatency(us), 348
[CLEANUP], MaxLatency(us), 348
[CLEANUP], 95thPercentileLatency(us), 348
[CLEANUP], 99thPercentileLatency(us), 348
[UPDATE], Operations, 506
[UPDATE], AverageLatency(us), 135.53754940711462
[UPDATE], MinLatency(us), 93
[UPDATE], MaxLatency(us), 3249
[UPDATE], 95thPercentileLatency(us), 170
[UPDATE], 99thPercentileLatency(us), 204
[UPDATE], Return=OK, 506

##################################################################################

Running Run workload try 3

[OVERALL], RunTime(ms), 147
[OVERALL], Throughput(ops/sec), 6802.721088435374
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
