
##################################################################################

Running Run workload try 1

mongo connection created with mongodb://192.168.5.2:27017/ycsb?w=0
[OVERALL], RunTime(ms), 334
[OVERALL], Throughput(ops/sec), 2994.011976047904
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[READ], Operations, 480
[READ], AverageLatency(us), 367.43958333333336
[READ], MinLatency(us), 97
[READ], MaxLatency(us), 3295
[READ], 95thPercentileLatency(us), 958
[READ], 99thPercentileLatency(us), 1373
[READ], Return=OK, 480
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 1192.0
[CLEANUP], MinLatency(us), 1192
[CLEANUP], MaxLatency(us), 1192
[CLEANUP], 95thPercentileLatency(us), 1192
[CLEANUP], 99thPercentileLatency(us), 1192
[UPDATE], Operations, 520
[UPDATE], AverageLatency(us), 178.3153846153846
[UPDATE], MinLatency(us), 16
[UPDATE], MaxLatency(us), 60127
[UPDATE], 95thPercentileLatency(us), 111
[UPDATE], 99thPercentileLatency(us), 246
[UPDATE], Return=OK, 520

##################################################################################

Running Run workload try 2

mongo connection created with mongodb://192.168.5.2:27017/ycsb?w=0
[OVERALL], RunTime(ms), 375
[OVERALL], Throughput(ops/sec), 2666.6666666666665
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[READ], Operations, 478
[READ], AverageLatency(us), 417.85983263598325
[READ], MinLatency(us), 87
[READ], MaxLatency(us), 5411
[READ], 95thPercentileLatency(us), 996
[READ], 99thPercentileLatency(us), 2403
[READ], Return=OK, 478
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 1038.0
[CLEANUP], MinLatency(us), 1038
[CLEANUP], MaxLatency(us), 1038
[CLEANUP], 95thPercentileLatency(us), 1038
[CLEANUP], 99thPercentileLatency(us), 1038
[UPDATE], Operations, 522
[UPDATE], AverageLatency(us), 199.51149425287358
[UPDATE], MinLatency(us), 18
[UPDATE], MaxLatency(us), 66495
[UPDATE], 95thPercentileLatency(us), 183
[UPDATE], 99thPercentileLatency(us), 358
